		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 	Soil 	Wind	Wind	ISS 	Arc.
01/01/21	14:40	3.1	3.1	3.0	93	2.0	6.0	NW	1.00	12.0	NW	0.4	3.1	0.4	-0.8	1012.5	0.00	0.0	42	0.60	77	0.0	0.00	0.0	0.106	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.00	2.8	3.3	233	1	100.0	10
01/01/21	14:50	3.1	3.1	3.0	93	2.1	7.0	NW	1.17	12.0	WNW	0.1	3.1	0.1	-1.2	1012.5	0.40	2.2	45	0.65	81	0.0	0.00	0.0	0.106	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.00	2.8	3.3	232	1	100.0	10
01/01/21	15:00	3.1	3.1	3.1	93	2.1	6.0	NW	1.00	12.0	WNW	0.5	3.1	0.5	-1.2	1012.5	0.00	1.2	13	0.19	16	0.0	0.00	0.0	0.106	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.03	2.8	3.3	232	1	100.0	10
01/01/21	15:10	3.1	3.1	3.0	93	2.0	5.0	NW	0.83	10.0	NW	0.8	3.1	0.8	-0.9	1012.7	0.00	0.0	11	0.16	16	0.0	0.00	0.0	0.106	0.000	19.9	38	5.1	18.4	7.55	 .0745	0.00	2.8	2.8	233	1	100.0	10
01/01/21	15:20	3.0	3.1	3.0	93	2.0	5.0	WNW	0.83	9.0	WNW	0.8	3.0	0.8	-1.0	1012.8	0.20	0.0	7	0.10	7	0.0	0.00	0.0	0.106	0.000	19.9	38	5.1	18.4	7.55	 .0746	0.00	2.8	2.8	234	1	100.0	10
01/01/21	15:30	3.0	3.0	2.9	93	2.0	6.0	NW	1.00	11.0	NW	0.4	3.0	0.4	-1.4	1012.8	0.20	1.0	7	0.10	7	0.0	0.00	0.0	0.106	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.00	2.8	2.8	234	1	100.0	10
01/01/21	15:40	3.0	3.0	2.9	93	2.0	6.0	NW	1.00	10.0	NW	0.4	3.0	0.4	-1.4	1012.8	0.00	1.0	7	0.10	9	0.0	0.00	0.0	0.106	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.00	2.2	2.8	234	1	100.0	10
01/01/21	15:50	2.9	3.0	2.9	93	1.9	6.0	NW	1.00	13.0	WNW	0.3	2.9	0.3	-1.5	1012.9	0.00	0.0	6	0.09	7	0.0	0.00	0.0	0.107	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.00	2.2	2.8	234	1	100.0	10
01/01/21	16:00	2.9	3.0	2.9	93	1.9	5.0	NW	0.83	9.0	WNW	0.7	2.9	0.7	-1.1	1013.0	0.20	0.0	2	0.03	5	0.0	0.00	0.0	0.107	0.000	19.9	38	5.2	18.5	7.55	 .0745	0.00	2.2	2.8	234	1	100.0	10
01/01/21	16:10	2.9	3.0	2.9	93	1.9	4.0	NW	0.67	8.0	NNW	1.2	2.9	1.2	-0.6	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.2	2.8	230	1	100.0	10
01/01/21	16:20	3.1	3.1	2.9	93	2.0	6.0	NW	1.00	11.0	NW	0.4	3.1	0.4	-1.4	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.8	2.8	233	1	100.0	10
01/01/21	16:30	3.2	3.2	3.1	93	2.2	7.0	NW	1.17	13.0	NW	0.3	3.2	0.3	-1.6	1013.1	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.2	2.2	232	1	100.0	10
01/01/21	16:40	3.2	3.2	3.2	93	2.2	8.0	NW	1.33	14.0	NNW	-0.1	3.2	-0.1	-1.8	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.2	2.2	233	1	100.0	10
01/01/21	16:50	3.3	3.3	3.2	93	2.3	7.0	NW	1.17	12.0	NW	0.3	3.3	0.3	-1.5	1013.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.8	2.2	230	1	100.0	10
01/01/21	17:00	3.3	3.4	3.3	93	2.3	7.0	NW	1.17	12.0	NW	0.4	3.3	0.4	-1.4	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.8	2.8	233	1	100.0	10
01/01/21	17:10	3.4	3.4	3.3	93	2.4	8.0	NW	1.33	16.0	NW	0.2	3.4	0.2	-1.5	1013.4	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.103	0.000	19.9	38	5.2	18.5	7.55	 .0746	0.00	2.8	2.8	234	1	100.0	10
01/01/21	17:20	3.4	3.5	3.4	93	2.4	7.0	NW	1.17	16.0	NW	0.6	3.4	0.6	-1.3	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.103	0.000	19.9	38	5.1	18.4	7.55	 .0746	0.00	2.8	2.8	234	1	100.0	10
01/01/21	17:30	3.4	3.5	3.4	93	2.4	7.0	NW	1.17	14.0	WNW	0.4	3.4	0.4	-1.4	1013.5	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.9	38	5.1	18.4	7.55	 .0746	0.00	2.8	2.8	233	1	100.0	10
01/01/21	17:40	3.4	3.4	3.4	93	2.4	8.0	NW	1.33	13.0	NW	0.2	3.4	0.2	-1.6	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.8	38	5.1	18.3	7.55	 .0746	0.00	2.8	2.2	233	1	100.0	10
01/01/21	17:50	3.3	3.4	3.3	93	2.3	9.0	NW	1.50	15.0	NNW	-0.3	3.3	-0.3	-1.9	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	19.8	38	5.0	18.3	7.55	 .0746	0.00	2.2	2.2	234	1	100.0	10
01/01/21	18:00	3.3	3.3	3.2	93	2.3	9.0	NW	1.50	19.0	NW	-0.3	3.3	-0.3	-1.9	1013.7	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	19.7	38	5.0	18.2	7.55	 .0747	0.00	2.8	2.2	233	1	100.0	10
01/01/21	18:10	3.3	3.4	3.2	93	2.3	10.0	NW	1.67	19.0	NW	-0.4	3.3	-0.4	-2.1	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.7	38	4.9	18.2	7.55	 .0747	0.00	2.8	2.8	232	1	100.0	10
01/01/21	18:20	3.4	3.4	3.3	93	2.4	9.0	NW	1.50	17.0	NNW	-0.1	3.4	-0.1	-1.8	1013.9	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.6	38	4.9	18.1	7.55	 .0747	0.00	2.8	2.8	232	1	100.0	10
01/01/21	18:30	3.4	3.4	3.3	93	2.4	9.0	NW	1.50	15.0	NW	-0.1	3.4	-0.1	-1.8	1014.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.5	38	4.8	18.0	7.55	 .0748	0.00	2.8	2.2	233	1	100.0	10
01/01/21	18:40	3.3	3.4	3.3	93	2.3	9.0	NW	1.50	16.0	NNW	-0.2	3.3	-0.2	-1.9	1014.2	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.4	38	4.7	17.9	7.55	 .0748	0.00	2.8	2.8	234	1	100.0	10
01/01/21	18:50	3.4	3.4	3.3	93	2.4	9.0	NW	1.50	17.0	NW	-0.1	3.4	-0.1	-1.8	1014.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.4	38	4.7	17.9	7.55	 .0748	0.00	2.8	2.8	233	1	100.0	10
01/01/21	19:00	3.4	3.4	3.4	93	2.4	10.0	NW	1.67	18.0	NW	-0.4	3.4	-0.4	-2.0	1014.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.3	38	4.6	17.8	7.55	 .0748	0.00	2.8	2.8	232	1	100.0	10
01/01/21	19:10	3.4	3.4	3.3	92	2.2	9.0	NW	1.50	17.0	NW	-0.1	3.3	-0.2	-1.8	1014.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.3	38	4.6	17.7	7.55	 .0748	0.00	2.8	2.8	234	1	100.0	10
01/01/21	19:20	3.4	3.4	3.3	92	2.2	9.0	NW	1.50	17.0	NW	-0.1	3.3	-0.2	-1.8	1014.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.2	38	4.5	17.7	7.55	 .0749	0.00	2.8	2.8	234	1	100.0	10
01/01/21	19:30	3.3	3.4	3.3	93	2.3	7.0	NW	1.17	14.0	NW	0.4	3.3	0.4	-1.4	1014.5	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.2	38	4.5	17.6	7.55	 .0749	0.00	2.8	2.8	232	1	100.0	10
01/01/21	19:40	3.4	3.4	3.3	92	2.2	7.0	NW	1.17	14.0	NW	0.4	3.3	0.4	-1.4	1014.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.1	39	4.8	17.6	7.72	 .0749	0.00	2.8	2.8	232	1	100.0	10
01/01/21	19:50	3.4	3.4	3.3	92	2.2	9.0	NW	1.50	16.0	NW	-0.1	3.3	-0.2	-1.8	1014.7	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	19.1	39	4.8	17.6	7.72	 .0749	0.00	2.8	2.8	233	1	100.0	10
01/01/21	20:00	3.4	3.4	3.3	92	2.2	9.0	NW	1.50	17.0	NW	-0.1	3.3	-0.2	-1.8	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.9	39	4.7	17.4	7.73	 .0750	0.00	2.8	2.8	232	1	100.0	10
01/01/21	20:10	3.3	3.4	3.3	92	2.2	10.0	NW	1.67	17.0	NNW	-0.4	3.3	-0.5	-2.1	1014.8	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.9	39	4.6	17.4	7.73	 .0750	0.00	2.8	2.8	233	1	100.0	10
01/01/21	20:20	3.3	3.4	3.3	92	2.2	10.0	NW	1.67	19.0	NW	-0.4	3.3	-0.5	-2.1	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.8	39	4.6	17.3	7.73	 .0750	0.00	2.8	2.8	234	1	100.0	10
01/01/21	20:30	3.3	3.4	3.3	92	2.2	10.0	NW	1.67	19.0	NW	-0.4	3.3	-0.5	-2.1	1015.0	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.7	39	4.5	17.2	7.74	 .0750	0.00	2.8	2.8	233	1	100.0	10
01/01/21	20:40	3.4	3.4	3.3	92	2.2	8.0	NW	1.33	18.0	NNW	0.2	3.3	0.1	-1.6	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.7	39	4.4	17.2	7.74	 .0751	0.00	2.8	2.8	231	1	100.0	10
01/01/21	20:50	3.4	3.4	3.3	91	2.1	9.0	NW	1.50	16.0	NW	-0.1	3.3	-0.2	-1.8	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.6	39	4.4	17.1	7.74	 .0751	0.00	2.8	2.8	233	1	100.0	10
01/01/21	21:00	3.4	3.4	3.3	91	2.1	8.0	NW	1.33	18.0	NW	0.2	3.3	0.1	-1.6	1015.2	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.6	39	4.3	17.1	7.74	 .0751	0.00	2.8	2.8	234	1	100.0	10
01/01/21	21:10	3.4	3.4	3.3	91	2.1	8.0	NW	1.33	16.0	NW	0.2	3.3	0.1	-1.6	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.5	39	4.3	17.0	7.74	 .0751	0.00	2.8	2.8	232	1	100.0	10
01/01/21	21:20	3.3	3.4	3.3	91	2.0	8.0	NW	1.33	15.0	NW	0.1	3.3	0.1	-1.7	1015.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	18.4	39	4.2	16.9	7.75	 .0751	0.00	2.8	2.8	233	1	100.0	10
01/01/21	21:30	3.3	3.3	3.3	91	1.9	8.0	NW	1.33	14.0	NW	0.0	3.2	-0.1	-1.8	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.4	39	4.2	16.9	7.75	 .0752	0.00	2.8	2.8	232	1	100.0	10
01/01/21	21:40	3.3	3.3	3.2	91	1.9	7.0	NW	1.17	14.0	NNW	0.3	3.2	0.3	-1.6	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.3	39	4.1	16.8	7.75	 .0752	0.00	2.8	2.8	234	1	100.0	10
01/01/21	21:50	3.3	3.3	3.2	91	1.9	8.0	NW	1.33	15.0	NW	0.0	3.2	-0.1	-1.8	1015.5	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.3	39	4.1	16.8	7.75	 .0752	0.00	2.8	2.8	233	1	100.0	10
01/01/21	22:00	3.2	3.3	3.2	91	1.9	7.0	NW	1.17	15.0	NW	0.3	3.2	0.2	-1.6	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.2	39	4.0	16.7	7.75	 .0752	0.00	2.8	2.2	230	1	100.0	10
01/01/21	22:10	3.2	3.2	3.2	91	1.9	8.0	NW	1.33	14.0	NNW	-0.1	3.2	-0.1	-1.8	1015.7	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.2	39	4.0	16.7	7.75	 .0752	0.00	2.8	2.8	234	1	100.0	10
01/01/21	22:20	3.3	3.3	3.2	90	1.8	9.0	NW	1.50	14.0	NW	-0.3	3.2	-0.3	-2.0	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.2	39	4.0	16.7	7.74	 .0753	0.00	2.8	2.8	232	1	100.0	10
01/01/21	22:30	3.3	3.3	3.2	90	1.8	8.0	NW	1.33	15.0	NW	0.0	3.2	-0.1	-1.8	1015.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.1	39	3.9	16.6	7.74	 .0753	0.00	2.8	2.8	233	1	100.0	10
01/01/21	22:40	3.3	3.3	3.2	90	1.8	7.0	NW	1.17	13.0	NW	0.3	3.2	0.3	-1.6	1015.8	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.1	39	3.9	16.5	7.74	 .0753	0.00	2.8	2.8	235	1	100.0	10
01/01/21	22:50	3.2	3.2	3.2	90	1.7	8.0	NW	1.33	17.0	NNW	-0.1	3.2	-0.1	-1.8	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	18.0	39	3.8	16.4	7.74	 .0753	0.00	2.8	2.8	233	1	100.0	10
01/01/21	23:00	3.2	3.2	3.2	90	1.7	8.0	NW	1.33	16.0	NW	-0.1	3.2	-0.1	-1.8	1015.8	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.9	39	3.8	16.4	7.74	 .0753	0.00	2.8	2.8	234	1	100.0	10
01/01/21	23:10	3.2	3.2	3.2	90	1.7	8.0	NW	1.33	15.0	NNW	-0.1	3.2	-0.1	-1.8	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.9	39	3.7	16.3	7.73	 .0754	0.00	2.8	2.8	232	1	100.0	10
01/01/21	23:20	3.2	3.2	3.2	90	1.7	8.0	NW	1.33	16.0	NNW	-0.1	3.2	-0.1	-1.8	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.9	39	3.7	16.3	7.73	 .0754	0.00	2.8	2.8	232	1	100.0	10
01/01/21	23:30	3.2	3.2	3.2	90	1.7	7.0	NW	1.17	12.0	WNW	0.2	3.1	0.2	-1.7	1016.0	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.8	39	3.6	16.2	7.73	 .0754	0.00	2.8	2.8	234	1	100.0	10
01/01/21	23:40	3.1	3.2	3.1	90	1.6	8.0	NW	1.33	13.0	NW	-0.2	3.1	-0.2	-2.0	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.8	39	3.6	16.2	7.73	 .0754	0.00	2.8	2.8	232	1	100.0	10
01/01/21	23:50	3.1	3.1	3.1	90	1.6	8.0	NW	1.33	16.0	NW	-0.2	3.1	-0.2	-2.0	1016.1	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.7	39	3.6	16.2	7.73	 .0754	0.00	2.8	2.8	233	1	100.0	10
02/01/21	00:00	3.1	3.2	3.1	90	1.6	9.0	NW	1.50	14.0	NW	-0.5	3.1	-0.6	-2.3	1016.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.7	39	3.5	16.1	7.73	 .0754	0.00	2.8	2.8	233	1	100.0	10
02/01/21	0:10	3.1	3.1	3.1	90	1.6	8.0	NW	1.33	15.0	NNW	-0.3	3.0	-0.3	-2.1	1016.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.7	39	3.5	16.1	7.73	 .0755	0.00	2.8	2.2	231	1	100.0	10
02/01/21	0:20	3.0	3.1	2.9	90	1.5	8.0	NW	1.33	14.0	NW	-0.3	2.9	-0.4	-2.2	1016.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.6	39	3.5	16.1	7.72	 .0755	0.00	2.2	2.2	232	1	100.0	10
02/01/21	0:30	3.0	3.0	2.9	90	1.5	6.0	NW	1.00	11.0	NNW	0.4	2.9	0.3	-1.6	1016.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.6	40	3.8	16.1	7.85	 .0755	0.00	2.2	2.2	233	1	100.0	10
02/01/21	0:40	2.9	3.0	2.9	90	1.5	7.0	NW	1.17	15.0	NW	-0.1	2.9	-0.1	-2.0	1016.4	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	17.5	40	3.7	16.0	7.85	 .0755	0.00	2.2	2.2	234	1	100.0	10
02/01/21	0:50	2.9	2.9	2.9	90	1.5	7.0	NW	1.17	13.0	NW	-0.1	2.9	-0.1	-2.0	1016.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	17.5	40	3.7	16.0	7.85	 .0755	0.00	2.2	2.2	231	1	100.0	10
02/01/21	1:00	2.9	2.9	2.9	90	1.5	9.0	NW	1.50	18.0	NW	-0.7	2.9	-0.7	-2.4	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	17.4	40	3.7	15.9	7.85	 .0755	0.00	2.2	2.2	235	1	100.0	10
02/01/21	1:10	2.9	2.9	2.9	90	1.5	9.0	NW	1.50	15.0	NW	-0.7	2.9	-0.7	-2.4	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	17.4	40	3.6	15.9	7.85	 .0755	0.00	2.2	2.2	232	1	100.0	10
02/01/21	1:20	2.9	2.9	2.9	90	1.4	8.0	NW	1.33	15.0	N	-0.4	2.8	-0.5	-2.3	1016.4	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	17.4	40	3.6	15.9	7.85	 .0755	0.00	2.2	2.2	234	1	100.0	10
02/01/21	1:30	2.8	2.9	2.8	90	1.4	7.0	NW	1.17	13.0	NNW	-0.2	2.8	-0.3	-2.2	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.3	40	3.6	15.8	7.85	 .0755	0.00	2.2	2.2	233	1	100.0	10
02/01/21	1:40	2.8	2.8	2.8	90	1.3	7.0	NW	1.17	14.0	NW	-0.3	2.7	-0.3	-2.2	1016.5	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.3	40	3.5	15.8	7.85	 .0756	0.00	2.2	2.2	234	1	100.0	10
02/01/21	1:50	2.8	2.8	2.8	90	1.3	7.0	NW	1.17	13.0	NW	-0.3	2.7	-0.3	-2.2	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.3	40	3.5	15.8	7.85	 .0756	0.00	2.2	2.2	229	1	100.0	10
02/01/21	2:00	2.8	2.8	2.8	90	1.3	7.0	NW	1.17	13.0	NW	-0.3	2.7	-0.3	-2.2	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.2	40	3.5	15.7	7.85	 .0756	0.00	2.2	2.2	234	1	100.0	10
02/01/21	2:10	2.8	2.8	2.7	89	1.1	8.0	NW	1.33	17.0	NW	-0.6	2.7	-0.7	-2.4	1016.6	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.2	40	3.5	15.7	7.85	 .0756	0.00	2.8	2.2	234	1	100.0	10
02/01/21	2:20	2.8	2.8	2.8	89	1.2	8.0	NW	1.33	15.0	NW	-0.5	2.8	-0.6	-2.3	1016.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.2	40	3.4	15.7	7.85	 .0756	0.00	2.8	2.2	232	1	100.0	10
02/01/21	2:30	2.8	2.8	2.8	89	1.2	7.0	NW	1.17	14.0	NW	-0.2	2.8	-0.3	-2.2	1016.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.1	40	3.4	15.6	7.85	 .0756	0.00	2.8	2.2	232	1	100.0	10
02/01/21	2:40	2.8	2.8	2.8	89	1.2	7.0	NW	1.17	13.0	NW	-0.2	2.8	-0.3	-2.2	1016.7	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.1	40	3.4	15.6	7.85	 .0756	0.00	2.2	2.2	233	1	100.0	10
02/01/21	2:50	2.8	2.8	2.8	89	1.1	7.0	NW	1.17	13.0	NNW	-0.3	2.7	-0.3	-2.2	1016.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.1	40	3.3	15.6	7.85	 .0756	0.00	2.2	2.2	234	1	100.0	10
02/01/21	3:00	2.8	2.8	2.7	89	1.1	7.0	NW	1.17	14.0	NW	-0.3	2.7	-0.3	-2.2	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.1	40	3.3	15.6	7.85	 .0757	0.00	2.2	2.2	233	1	100.0	10
02/01/21	3:10	2.8	2.8	2.7	88	1.0	6.0	NW	1.00	12.0	NNW	0.1	2.7	0.1	-1.8	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.0	40	3.3	15.5	7.85	 .0757	0.00	2.2	2.2	235	1	100.0	10
02/01/21	3:20	2.7	2.8	2.7	88	0.9	6.0	NW	1.00	12.0	NW	0.1	2.7	-0.0	-1.9	1016.7	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.0	40	3.3	15.5	7.85	 .0757	0.00	2.2	2.2	232	1	100.0	10
02/01/21	3:30	2.7	2.7	2.7	88	0.9	7.0	NW	1.17	15.0	NW	-0.4	2.6	-0.4	-2.3	1016.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.109	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.00	2.2	2.2	234	1	100.0	10
02/01/21	3:40	2.5	2.7	2.5	88	0.7	6.0	NW	1.00	12.0	NW	-0.2	2.4	-0.3	-2.2	1016.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.00	1.7	1.7	233	1	100.0	10
02/01/21	3:50	2.3	2.5	2.3	88	0.5	8.0	NW	1.33	15.0	NW	-1.1	2.3	-1.2	-2.9	1016.8	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.111	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.00	1.7	1.7	232	1	100.0	10
02/01/21	4:00	2.2	2.4	2.1	88	0.4	7.0	NW	1.17	14.0	NNW	-1.0	2.1	-1.1	-2.9	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.112	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.03	1.1	1.1	232	1	100.0	10
02/01/21	4:10	2.0	2.2	1.9	88	0.2	5.0	NW	0.83	11.0	NW	-0.4	1.9	-0.4	-2.3	1016.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.00	1.1	1.1	232	1	100.0	10
02/01/21	4:20	1.7	2.0	1.7	88	-0.1	5.0	NW	0.83	10.0	NW	-0.8	1.6	-0.8	-2.8	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.116	0.000	16.8	40	3.1	15.3	7.85	 .0757	0.00	0.6	0.6	235	1	100.0	10
02/01/21	4:30	1.4	1.7	1.4	88	-0.4	6.0	NW	1.00	10.0	NW	-1.6	1.3	-1.7	-3.6	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.118	0.000	16.8	40	3.1	15.3	7.85	 .0757	0.00	0.6	0.6	232	1	100.0	10
02/01/21	4:40	1.2	1.4	1.2	89	-0.4	7.0	NW	1.17	11.0	NW	-2.2	1.1	-2.3	-4.3	1016.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.119	0.000	16.8	40	3.1	15.3	7.85	 .0757	0.00	0.6	0.0	233	1	100.0	10
02/01/21	4:50	1.1	1.2	1.1	89	-0.6	7.0	NW	1.17	11.0	WNW	-2.3	0.9	-2.4	-4.4	1017.0	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.120	0.000	16.8	40	3.1	15.3	7.85	 .0757	0.00	0.6	0.0	233	1	100.0	10
02/01/21	5:00	0.9	1.1	0.9	90	-0.5	7.0	NW	1.17	12.0	NW	-2.5	0.8	-2.6	-4.6	1017.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.121	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.00	0.6	0.0	233	1	100.0	10
02/01/21	5:10	0.9	1.0	0.9	90	-0.5	7.0	NW	1.17	10.0	WNW	-2.5	0.8	-2.6	-4.6	1017.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.121	0.000	16.9	40	3.2	15.4	7.85	 .0757	0.00	0.6	0.6	233	1	100.0	10
02/01/21	5:20	0.9	0.9	0.9	90	-0.5	5.0	WNW	0.83	10.0	WNW	-1.6	0.8	-1.7	-3.7	1017.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.121	0.000	17.1	40	3.3	15.6	7.85	 .0757	0.00	0.6	0.6	234	1	100.0	10
02/01/21	5:30	1.0	1.0	0.9	90	-0.5	6.0	NW	1.00	10.0	NW	-2.0	0.9	-2.1	-4.1	1017.2	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.120	0.000	17.2	40	3.4	15.7	7.85	 .0757	0.00	0.6	0.6	229	1	100.0	10
02/01/21	5:40	1.1	1.2	1.0	90	-0.3	6.0	NW	1.00	11.0	NW	-1.9	1.0	-2.0	-3.9	1017.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.120	0.000	17.3	40	3.5	15.8	7.85	 .0756	0.00	1.1	0.6	230	1	100.0	10
